Symbol,Rate,Change %,Change,Day Low,Day High,Base Currency,Quote Currency,Timestamp
CNY/ZAR,2.44405,-1.35314,-0.03352501,2.44031,2.48034,CNY,ZAR,1733758917
COP/ARS,0.23081,0.88781,0.00203113,0.22819,0.23082,COP,ARS,1733758902
COP/BRL,0.00137872,-0.08568569,-0.000001182377,0.0013652,0.00139081,COP,BRL,1733758886
COP/CAD,0.00032205082,0.14814,0.000000476391,0.000315868232,0.00032314354,COP,CAD,1733758761
COP/CLP,0.21963,1.38142,0.00299273,0.21664,0.21963,COP,CLP,1733746745
COP/DKK,0.00160101,1.50339,0.000023712895,0.0015773,0.00160101,COP,DKK,1733746745
COP/EUR,0.0002149,0.3268,0.0000007,0.0002133,0.000216995053,COP,EUR,1733758761
COP/GBP,0.00017771,0.03940554,0.00000007,0.00017652,0.000179557981,COP,GBP,1733758761
COP/MXN,0.00457914,0.53456,0.000024348242,0.00454318,0.0045806,COP,MXN,1733758917
COP/PEN,0.000839305393,-2.47271,-0.000021279804,0.000839305393,0.000856755024,COP,PEN,1733746745
COP/USD,0.000227266221,0.10554,0.000000239611,0.000222760152,0.00022919483,COP,USD,1733758913
COP/ZAR,0.00404593,0.57354,0.000023072769,0.0040025,0.00404593,COP,ZAR,1733746745
CRC/EUR,0.00186553,-0.31901,-0.000005970207,0.00186553,0.00192901,CRC,EUR,1733758761
CRC/GBP,0.00155051,0.22031,0.000003408383,0.00153718,0.00155578,CRC,GBP,1733758879
CRC/USD,0.00199294,-0.22122,-0.000004418505,0.00191505,0.00199736,CRC,USD,1733758473
CUP/EUR,0.03938403,-0.10004,-0.000039437445,0.0393676,0.03955571,CUP,EUR,1733758761
CUP/GBP,0.0325924,-0.37807,-0.000123690321,0.0325924,0.03277506,CUP,GBP,1733758761
CUP/USD,0.04166667,0,0,0.04147903,0.04166667,CUP,USD,1733756412
CVE/EUR,0.00906906,0,0,0.00906906,0.00906906,CVE,EUR,1733756412
CVE/USD,0.00959233,-0.28777,-0.000027683481,0.00956954,0.00962001,CVE,USD,1733757099
CYP/ZAR,32.09891,0.30908,0.09890654,32.0449,32.5428,CYP,ZAR,1733758917
CZK/AUD,0.06519542,-1.10368,-0.000727576719,0.065155,0.065954,CZK,AUD,1733758917
CZK/CAD,0.0595565,-0.225,-0.000134301647,0.059328,0.05971932,CZK,CAD,1733758917
CZK/CHF,0.03702744,-0.08146036,-0.000030187275,0.0369,0.03710713,CZK,CHF,1733758917
CZK/DKK,0.29753,-0.11901,-0.000354519508,0.29667,0.29842,CZK,DKK,1733758917
CZK/EUR,0.03985,-0.01756279,-0.000007,0.03979,0.0399055,CZK,EUR,1733758917
CZK/GBP,0.03297131,-0.38379,-0.000127026786,0.032911,0.03313211,CZK,GBP,1733758917
CZK/JPY,6.37447,0.87468,0.05527298,6.28628,6.3746,CZK,JPY,1733758917
CZK/MXN,0.85004,0.20925,0.001775,0.84649,0.85121,CZK,MXN,1733758917
CZK/NOK,0.46723,-0.75971,-0.00357679,0.4666,0.47068,CZK,NOK,1733758917
CZK/NZD,0.07167277,-0.98048,-0.000709698168,0.07164761,0.07240186,CZK,NZD,1733758917
CZK/PLN,0.16957,-0.02358352,-0.00004,0.16913,0.17031,CZK,PLN,1733758917
CZK/SEK,0.45966,3.40614,0.01514098,0.44342,0.4605,CZK,SEK,1733758917
CZK/USD,0.04220478,0.05909693,0.000024927,0.04191589,0.04226721,CZK,USD,1733758918
CZK/ZAR,0.7487,-1.15585,-0.008755,0.74654,0.75843,CZK,ZAR,1733758917
DJF/EUR,0.00529465,-0.23296,-0.000012363449,0.00529465,0.00531039,DJF,EUR,1733758761
DJF/GBP,0.0043722,-0.50745,-0.0000223,0.0043722,0.00439812,DJF,GBP,1733758761
DJF/USD,0.00561381,-0.13192,-0.0000074154,0.00560626,0.00562123,DJF,USD,1733758183
DKK/AED,0.52119,2.31994,0.01181707,0.50937,0.52133,DKK,AED,1733758854
DKK/AUD,0.21939,-1.08817,-0.0024136,0.21926,0.22185,DKK,AUD,1733758917
DKK/BGN,0.26225,0.508,0.00132548,0.26092,0.26228,DKK,BGN,1733757638
DKK/CAD,0.20039,-0.05922567,-0.000118753388,0.19971,0.20062,DKK,CAD,1733758917
DKK/CHF,0.12456,0.02740409,0.00003412628,0.12382,0.12475,DKK,CHF,1733758917
DKK/CNY,1.03068,3.06811,0.03068112,1.028,1.03141,DKK,CNY,1733758888
DKK/COP,624.67733,0.75441,4.67733,617.97248,624.67733,DKK,COP,1733746745
DKK/CZK,3.361,0.11915,0.004,3.351,3.37075,DKK,CZK,1733758917
DKK/EUR,0.13409,0.10116,0.0001355,0.13396,0.13412,DKK,EUR,1733758917
DKK/GBP,0.11091,0.19015,0.0002105,0.1104,0.11112,DKK,GBP,1733758917
DKK/HKD,1.10336,0.06040832,0.000666118848,1.0966,1.10373,DKK,HKD,1733758917
DKK/HUF,55.18,-0.43306,-0.24,55.05,55.7041,DKK,HUF,1733758917
DKK/INR,12.04586,0.41398,0.04966151,11.96634,12.04587,DKK,INR,1733758917
DKK/ISK,19.56475,0.29604,0.05774805,19.24246,19.56475,DKK,ISK,1733746745
DKK/JPY,21.446,0.92235,0.196,21.161,21.452,DKK,JPY,1733758917
DKK/MXN,2.86012,-0.20183,-0.00578434,2.84837,2.86451,DKK,MXN,1733758917
DKK/MYR,0.62689,0.14367,0.000899360687,0.62448,0.62736,DKK,MYR,1733737500
DKK/NOK,1.57228,-0.63206,-0.01000088,1.5702,1.58983,DKK,NOK,1733758917
DKK/NZD,0.24109,-0.60748,-0.0014735,0.24072,0.24344,DKK,NZD,1733758916
DKK/PHP,8.23314,2.91421,0.23314,8.07852,8.26883,DKK,PHP,1733758906
DKK/PKR,39.47823,0.2953,0.11623,39.219,39.60012,DKK,PKR,1733758917
DKK/PLN,0.5706,-0.13476,-0.00077,0.57006,0.57263,DKK,PLN,1733758917
DKK/RUB,12.71779,0,0,12.6968,12.85512,DKK,RUB,1719907692
DKK/SEK,1.54665,-0.04200866,-0.00065,1.5418,1.54965,DKK,SEK,1733758917
DKK/SGD,0.18989,-0.14093,-0.000268,0.18967,0.19035,DKK,SGD,1733758917
DKK/THB,4.77913,-0.01818306,-0.000869150159,4.72,4.82866,DKK,THB,1733758917
DKK/TRY,4.94232,-0.85699,-0.04272113,4.90395,5.0025,DKK,TRY,1733758917
DKK/TWD,4.59969,14.99219,0.59969,4.58373,4.60189,DKK,TWD,1733758908
DKK/UAH,5.89131,17.82618,0.89131,5.83885,5.89131,DKK,UAH,1733746745
DKK/USD,0.14196,0.15544,0.00022031,0.14122,0.14197,DKK,USD,1733758918
DKK/ZAR,2.518,-1.28587,-0.0328,2.5144,2.55689,DKK,ZAR,1733758917
DOP/EUR,0.01562305,-0.0671791,-0.000010502478,0.01562305,0.01568898,DOP,EUR,1733758761
DOP/GBP,0.01289426,-0.16831,-0.000021738675,0.01287172,0.01294639,DOP,GBP,1733758879
DOP/USD,0.01656726,0.03314258,0.000005489,0.01655629,0.01660854,DOP,USD,1733758455
DZD/EUR,0.00708952,0.43514,0.000030715359,0.0070492,0.00710499,DZD,EUR,1733758856
DZD/GBP,0.00586488,0.09582851,0.000005614842,0.0058297,0.00594984,DZD,GBP,1733758856
DZD/USD,0.007535,0.25017,0.000018803,0.00738151,0.00753523,DZD,USD,1733758917
EGP/EUR,0.01870873,1.51236,0.000278727971,0.01814,0.01892434,EGP,EUR,1733758870
EGP/GBP,0.01547539,1.81177,0.000275388674,0.01493,0.0157003,EGP,GBP,1733758915
EGP/JPY,2.99202,0.50458,0.01502138,2.938,2.99454,EGP,JPY,1733758870
EGP/PKR,5.51907,-1.03207,-0.05755442,5.452,5.57662,EGP,PKR,1733758761
EGP/USD,0.0198016,-1.13062,-0.000226441685,0.01969082,0.02002804,EGP,USD,1733758870
EGP/ZAR,0.35148,-1.76542,-0.00631669,0.3491,0.36051,EGP,ZAR,1733758917
ETB/EUR,0.00761189,0.53877,0.000040790728,0.00757109,0.0076264,ETB,EUR,1733746743
ETB/GBP,0.00629836,1.0811,0.000067363037,0.00616007,0.00629836,ETB,GBP,1733746743
ETB/USD,0.00804001,-0.10291,-0.000008282264,0.00784708,0.00804829,ETB,USD,1733746743
EUR/AED,3.8869,0.0254846,0.000990308541,3.8683,3.8915,EUR,AED,1733758854
EUR/AFN,74.323,2.12991,1.55,71.78,74.323,EUR,AFN,1733758761
EUR/ALL,97.18,-0.1028,-0.1,95.75,98.25,EUR,ALL,1733748406
EUR/AMD,417.71,-1.54386,-6.55,417.62,424.31,EUR,AMD,1733747362
EUR/ARS,1075.212,0.47177,5.0487,1066.5891,1136.36364,EUR,ARS,1733758902
EUR/AUD,1.63585,-1.0794,-0.01785,1.6346,1.65448,EUR,AUD,1733758919
EUR/BAM,1.94975,-0.63145,-0.01239,1.94875,1.95583,EUR,BAM,1733728761
EUR/BBD,2.1148,0.09939887,0.0021,2.1056,2.1157,EUR,BBD,1733758761
EUR/BDT,127.76287,0.08943401,0.11416,124.5,127.84454,EUR,BDT,1733758761
EUR/BGN,1.9558,-0.00153388,-0.00003,1.9458,1.9559,EUR,BGN,1733757638
EUR/BHD,0.399,0.12547,0.0005,0.3944,0.399,EUR,BHD,1733758855
EUR/BIF,3071.98,0.10917,3.35,3058.43,3123.6,EUR,BIF,1733758761
EUR/BMD,1.05854,0.09526834,0.00100749,1.0522,1.05899,EUR,BMD,1733758761
EUR/BND,1.4149,-0.1482,-0.0021,1.4136,1.4183,EUR,BND,1733758761
EUR/BOB,7.21,0.27816,0.02,7.103,7.303,EUR,BOB,1733758761
EUR/BRL,6.4191,-0.26259,-0.0169,6.37349,6.50619,EUR,BRL,1733758910
EUR/BSD,1.0594,0.10394,0.0011,1.0499,1.0594,EUR,BSD,1733758761
EUR/BTN,89.5544,1.06579,0.9444,88.5544,89.5544,EUR,BTN,1733746744
EUR/BWP,14.321,-0.49886,-0.0718,14.161,14.3812,EUR,BWP,1733746743
EUR/BZD,2.131,0.10334,0.0022,2.0804,2.131,EUR,BZD,1733758761
EUR/CAD,1.49437,-0.09359728,-0.0014,1.4894,1.49667,EUR,CAD,1733758920
EUR/CDF,3009.08,0.10046,3.02,2996.07,3022.2,EUR,CDF,1733758761
EUR/CHF,0.92883,0.06032728,0.00056,0.92664,0.93058,EUR,CHF,1733758919
EUR/CLP,1031.99174,-0.516,-5.35265,1023.53,1038.4216,EUR,CLP,1733758761
EUR/CNH,7.6825,-0.13779,-0.0106,7.6747,7.69945,EUR,CNH,1733758917
EUR/CNY,7.68702,0.05496197,0.00422262,7.66622,7.69168,EUR,CNY,1733758888
EUR/COP,4641.89,-0.31483,-14.66,4608.4,4677.71,EUR,COP,1733758761
EUR/CRC,536.04,0.32003,1.71,518.4,536.04,EUR,CRC,1733758761
EUR/CUP,25.391,0.10014,0.0254,25.2808,25.4016,EUR,CUP,1733758761
EUR/CVE,110.265,0,0,110.265,110.265,EUR,CVE,1733756412
EUR/CZK,25.088,0.01594642,0.004,25.017,25.1033,EUR,CZK,1733758917
EUR/DJF,188.87,0.23351,0.44,188.31,188.87,EUR,DJF,1733758761
EUR/DKK,7.45737,-0.01126276,-0.00084,7.45555,7.46044,EUR,DKK,1733758917
EUR/DOP,64.008,0.06722426,0.043,63.739,64.008,EUR,DOP,1733758761
EUR/DZD,141.055,-0.432,-0.612,139.0685,141.86,EUR,DZD,1733758856
EUR/EGP,53.451,-1.48981,-0.80836,52.7651,55.12679,EUR,EGP,1733758870
EUR/ETB,131.3735,-0.53588,-0.7078,131.1235,132.0813,EUR,ETB,1733746743
EUR/FJD,2.4438,1.59641,0.0384,2.4039,2.4442,EUR,FJD,1733758854
EUR/GBP,0.82707,-0.29655,-0.00246,0.8268,0.8293,EUR,GBP,1733758920
EUR/GHS,15.5544,-0.44101,-0.0689,15.5438,15.668,EUR,GHS,1733758761
EUR/GNF,9106.1,0.10003,9.1,9066.6,9109.9,EUR,GNF,1733758761
EUR/GTQ,8.137,0.07379166,0.006,7.95,8.15,EUR,GTQ,1733758761
EUR/GYD,220.98,0.20405,0.45,211.02,221.02,EUR,GYD,1733758761
EUR/HKD,8.22801,0.07431372,0.00611,8.1932,8.2303,EUR,HKD,1733758920
EUR/HNL,26.725,0.16491,0.044,26.284,26.784,EUR,HNL,1733758761
EUR/HRK,7.5345,0,0,7.5345,7.5345,EUR,HRK,1733756412
EUR/HTG,140.671,0.14523,0.204,137.46,140.73,EUR,HTG,1733758761
EUR/HUF,411.511,-0.46898,-1.939,410.66,423.01184,EUR,HUF,1733758917
EUR/IDR,16767,0.16727,28,16557,16787,EUR,IDR,1733758761
EUR/ILS,3.7657,-0.43889,-0.0166,3.6011,3.7827,EUR,ILS,1733758919
EUR/INR,89.829,0.33001,0.29547,88.657,89.834,EUR,INR,1733758910
EUR/IQD,1385.5,0.10115,1.4,1354.5,1385.5,EUR,IQD,1733758761
EUR/ISK,145.9,0.26251,0.382,143.9,145.9,EUR,ISK,1733746745
EUR/JMD,165.185,0.09998788,0.165,164.14,165.94,EUR,JMD,1733758761
EUR/JOD,0.7506,0.36101,0.0027,0.7306,0.7507,EUR,JOD,1733758855
EUR/JPY,159.95,0.86964,1.379,157.83,159.9905,EUR,JPY,1733758920
EUR/KES,136.6,-0.21112,-0.289,135.1,137.98813,EUR,KES,1733746745
EUR/KHR,4252,0.05176714,2.2,4235.6,4254.8,EUR,KHR,1733758761
EUR/KRW,1512.13,0.34495,5.19811,1471.97,1519.52591,EUR,KRW,1733758894
EUR/KWD,0.32527,0.05844715,0.00019,0.32303,0.32574,EUR,KWD,1733758856
EUR/KYD,0.86949,0.10434,0.000906269028,0.8626,0.86979,EUR,KYD,1733758761
EUR/KZT,537.46,0.15094,0.81,534.76,542.00542,EUR,KZT,1733758761
EUR/LAK,23059.41,0.000260198141,0.06,22895,23145,EUR,LAK,1733758761
EUR/LBP,94743.5,0.10027,94.9,94332.5,94743.5,EUR,LBP,1733758761
EUR/LKR,306.87,-0.1445,-0.44407,303.37,307.40855,EUR,LKR,1733746744
EUR/LRD,189.991,0.29086,0.551,186.48,189.991,EUR,LRD,1733758761
EUR/LSL,18.8582,-1.21425,-0.2318,18.6282,19.0915,EUR,LSL,1733746745
EUR/LYD,5.1575,0.08150117,0.0042,5.125,5.1575,EUR,LYD,1733758761
EUR/MAD,10.557,0.37079,0.039,10.483,10.57,EUR,MAD,1733758761
EUR/MDL,19.309,0.11407,0.022,19.223,19.46283,EUR,MDL,1733758761
EUR/MGA,4962.2,0.09884413,4.9,4896,4962.2,EUR,MGA,1733758761
EUR/MKD,61.32,-0.00326147,-0.002,60.53,61.535,EUR,MKD,1733758761
EUR/MMK,2219.92,0.1001,2.22,2210.32,2219.97,EUR,MMK,1733758761
EUR/MOP,8.4635,-0.11566,-0.0098,8.2635,8.476,EUR,MOP,1733746743
EUR/MUR,49.31,0.16833,0.082866,47.63,49.4878,EUR,MUR,1733758855
EUR/MVR,16.344,0.09799118,0.016,16.273,16.351,EUR,MVR,1733758761
EUR/MWK,1834.231,0.10031,1.838,1826.299,1834.231,EUR,MWK,1733758761
EUR/MXN,21.32692,-0.07955435,-0.01698,21.25292,21.33785,EUR,MXN,1733758917
EUR/MYR,4.6804,0.22484,0.0105,4.6573,4.7559,EUR,MYR,1733758761
EUR/MZN,67.25,0.08483027,0.057,66.97,67.25,EUR,MZN,1733758761
EUR/NAD,18.96094,-1.38415,-0.26613,18.756,19.23817,EUR,NAD,1733758761
EUR/NGN,1680.3,0.10008,1.68,1637.8,1680.3,EUR,NGN,1733758761
EUR/NIO,38.726,0.07235516,0.028,38.568,38.752,EUR,NIO,1733758161
EUR/NOK,11.72216,-0.5652,-0.06663,11.7159,11.80498,EUR,NOK,1733758920
EUR/NPR,143.287,0.00209374,0.003,141.587,143.444,EUR,NPR,1733746744
EUR/NZD,1.7977,-0.81382,-0.01475,1.7973,1.81559,EUR,NZD,1733758919
EUR/OMR,0.40742,0.1401,0.00057,0.3936,0.40806,EUR,OMR,1733758855
EUR/PAB,1.0568,0.1042,0.0011,1.0522,1.0572,EUR,PAB,1733758761
EUR/PEN,3.9402,0.10416,0.0041,3.8479,3.9402,EUR,PEN,1733758761
EUR/PGK,4.272,1.83066,0.0768,4.1915,4.272,EUR,PGK,1733746745
EUR/PHP,61.378,0.04614,0.02830675,61.073,61.61429,EUR,PHP,1733758856
EUR/PKR,294.061,0.10008,0.294,292.1619,294.094,EUR,PKR,1733758761
EUR/PLN,4.2571,-0.1665,-0.0071,4.2502,4.2709,EUR,PLN,1733758917
EUR/PYG,8300.8,0.10033,8.32,8132,8300.8,EUR,PYG,1733758761
EUR/QAR,3.8504,0.09878854,0.0038,3.7029,3.8529,EUR,QAR,1733758761
EUR/RON,4.97153,0.04688884,0.00233,4.9658,4.97237,EUR,RON,1733758797
EUR/RSD,116.954,0.25073,0.2925,116.6113,116.974,EUR,RSD,1733758855
EUR/RUB,106.4097,0.38651,0.4097,104.3604,106.543,EUR,RUB,1733758902
EUR/RWF,1450.26,0.10008,1.45,1443.99,1471.2,EUR,RWF,1733758761
EUR/SAR,3.9766,0.15111,0.006,3.9036,3.9769,EUR,SAR,1733758918
EUR/SCR,15.8519,0.1004,0.0159,15.7831,15.8585,EUR,SCR,1733758761
EUR/SDG,633.5446,0.09193275,0.5819,630.8577,633.5446,EUR,SDG,1733758761
EUR/SEK,11.53354,-0.20109,-0.02324,11.5099,11.55816,EUR,SEK,1733758919
EUR/SGD,1.41599,-0.15583,-0.00221,1.4139,1.42049,EUR,SGD,1733758919
EUR/SLL,24038.81,0.10027,24.08,23934.87,24038.81,EUR,SLL,1733758761
EUR/SOS,604,-0.0694881,-0.42,564,604.42,EUR,SOS,1733746744
EUR/SVC,9.245,0.09744478,0.009,9.205,9.249,EUR,SVC,1733758761
EUR/SZL,18.7868,-1.34952,-0.257,18.7549,19.0362,EUR,SZL,1733758761
EUR/THB,35.644,-0.89529,-0.322,35.533,35.943,EUR,THB,1733758856
EUR/TJS,11.5201,0.04515888,0.0052,11.3951,11.5246,EUR,TJS,1733746743
EUR/TND,3.3167,0.24482,0.0081,3.2976,3.3452,EUR,TND,1733758761
EUR/TRY,36.8856,0.45645,0.1676,36.57072,36.8872,EUR,TRY,1733758920
EUR/TTD,7.1337,0.18397,0.0131,7.02,7.17,EUR,TTD,1733758761
EUR/TWD,34.30475,0.02580036,0.00884847,34.18479,34.35364,EUR,TWD,1733758908
EUR/TZS,2763.93,0.10032,2.77,2697.9,2763.93,EUR,TZS,1733758761
EUR/UAH,44.1416,0.10046,0.0443,43.6332,44.1416,EUR,UAH,1733758761
EUR/UGX,3880.6,0.1006,3.9,3826,3880.6,EUR,UGX,1733758761
EUR/USD,1.05864,0.19016,0.0020093,1.0531,1.05876,EUR,USD,1733758917
EUR/UYU,46.011,0.10008,0.046,45.34,46.51163,EUR,UYU,1733758761
EUR/UZS,13593,0.13776,18.7,13558,13593,EUR,UZS,1733746745
EUR/VND,26835,0.08204975,22,26637,26875.40355,EUR,VND,1733758761
EUR/XAF,655.957,0,0,655.957,655.957,EUR,XAF,1733756412
EUR/XAG,0.03279764,-4.88685,-0.00168512,0.0327654,0.03414286,EUR,XAG,1733758887
EUR/XAU,0.000395945518,-1.172,-0.000004695508,0.000395061728,0.000401050753,EUR,XAU,1733758917
EUR/XOF,655.957,0,0,655.957,655.957,EUR,XOF,1733756412
EUR/XPF,119.33,0,0,119.33,119.33,EUR,XPF,1733756412
EUR/YER,263.91,0.0834313,0.22,262.78,263.91,EUR,YER,1733758761
EUR/ZAR,18.7662,-1.38831,-0.2642,18.7418,19.23077,EUR,ZAR,1733758919
EUR/ZMW,29.094,0.79649,0.2299,28.7681,29.0957,EUR,ZMW,1733758761
FJD/AUD,0.67818,0.49973,0.00337224,0.67467,0.68848,FJD,AUD,1733725850
FJD/EUR,0.4092,-1.57132,-0.00653248,0.40913,0.41599,FJD,EUR,1733758854
FJD/GBP,0.34038,-1.25313,-0.0043195,0.33841,0.34492,FJD,GBP,1733725850
FJD/USD,0.4332,-1.55619,-0.0068479,0.4307,0.44004,FJD,USD,1733725848
GBP/AED,4.6966,0.38688,0.0181,4.6703,4.70876,GBP,AED,1733758761
GBP/AFN,89.844,2.412,2.116,86.74582,89.844,GBP,AFN,1733758761
GBP/ALL,118.47,0.02532928,0.03,115.71906,118.74044,GBP,ALL,1733750063
GBP/AMD,504.81,-1.40815,-7.21,504.69,512.12,GBP,AMD,1733747362
GBP/ARS,1299.84644,0.75952,9.79814,1287.7399,1307.18954,GBP,ARS,1733758909
GBP/AUD,1.97753,-0.82747,-0.0165,1.976,2.01349,GBP,AUD,1733758919
GBP/AWG,2.3136,0.37746,0.0087,2.2876,2.3136,GBP,AWG,1733758761
GBP/BAM,2.363,0.22054,0.0052,2.26612,2.3633,GBP,BAM,1733758761
GBP/BBD,2.5566,0.37691,0.0096,2.5424,2.5566,GBP,BBD,1733758761
GBP/BDT,153.452,0.3689,0.564,150.45772,153.452,GBP,BDT,1733758761
GBP/BGN,2.3619,0.52777,0.0124,2.3489,2.36432,GBP,BGN,1733758761
GBP/BHD,0.48234,0.63332,0.00303552,0.46635,0.48344,GBP,BHD,1733758855
GBP/BIF,3713.44,0.38576,14.27,3692.55,3775.03973,GBP,BIF,1733758761
GBP/BMD,1.2827,0.60961,0.00777206,1.2706,1.2827,GBP,BMD,1733758879
GBP/BND,1.7106,0.12878,0.0022,1.7068,1.7106,GBP,BND,1733758761
GBP/BOB,8.8681,0.52256,0.0461,8.58436,8.8681,GBP,BOB,1733758761
GBP/BRL,7.76249,0.04878657,0.0037852,7.69823,7.85548,GBP,BRL,1733758913
GBP/BSD,1.2809,0.37615,0.0048,1.2688,1.2809,GBP,BSD,1733758761
GBP/BTN,108.23003,1.60346,1.70803,106.522,108.23003,GBP,BTN,1733746744
GBP/BWP,17.3077,-0.39589,-0.06879262,17.11434,17.39251,GBP,BWP,1733746743
GBP/BZD,2.5762,0.37795,0.0097,2.51428,2.5762,GBP,BZD,1733758761
GBP/CAD,1.80661,0.17466,0.00315,1.7998,1.80756,GBP,CAD,1733758918
GBP/CDF,3637.41,0.37723,13.67,3617.26,3652.31578,GBP,CDF,1733758761
GBP/CHF,1.12282,0.33241,0.00372,1.118,1.1239,GBP,CHF,1733758919
GBP/CLP,1244.76517,0.10577,1.31517,1236.72,1247.32,GBP,CLP,1733758879
GBP/CNH,9.28927,0.15596,0.014465,9.2673,9.29823,GBP,CNH,1733758917
GBP/CNY,9.29249,0.33355,0.03089237,9.25618,9.29541,GBP,CNY,1733758888
GBP/COP,5610,-0.03920031,-2.2,5569.2317,5647.9,GBP,COP,1733758761
GBP/CRC,644.9498,0.12416,0.7998,642.75717,650.53597,GBP,CRC,1733758879
GBP/CUP,30.682,0.37951,0.116,30.511,30.682,GBP,CUP,1733758761
GBP/CZK,30.3294,0.38526,0.1164,30.1822,30.38498,GBP,CZK,1733758917
GBP/DJF,228.71781,0.51004,1.16063,227.37,228.71781,GBP,DJF,1733758761
GBP/DKK,9.0154,0.27138,0.0244,8.979,9.0176,GBP,DKK,1733758920
GBP/DOP,77.55388,0.57565,0.44388,76.972,77.68877,GBP,DOP,1733758879
GBP/DZD,170.50661,-0.09573676,-0.16339,168.07181,171.53541,GBP,DZD,1733758856
GBP/EGP,64.61873,-1.77953,-1.17074,63.69307,66.97924,GBP,EGP,1733758915
GBP/ETB,158.77199,-1.06917,-1.7159,158.46985,161.73214,GBP,ETB,1733746743
GBP/EUR,1.20881,0.31618,0.00381,1.2055,1.20914,GBP,EUR,1733758917
GBP/FJD,2.93801,1.2724,0.03691345,2.89259,2.93801,GBP,FJD,1733725850
GBP/GHS,18.8024,-0.16619,-0.0313,18.7846,18.95006,GBP,GHS,1733758761
GBP/GNF,11008.86,0.37711,41.36,10947.62,11008.86,GBP,GNF,1733758761
GBP/GTQ,9.87292,0.70294,0.06891667,9.786,9.89377,GBP,GTQ,1733758879
GBP/GYD,267.14,0.47768,1.27,255.0291,267.14,GBP,GYD,1733758761
GBP/HKD,9.94826,0.39621,0.03926,9.892,9.94826,GBP,HKD,1733758917
GBP/HNL,32.308,0.44146,0.142,31.75991,32.36835,GBP,HNL,1733758761
GBP/HRK,8.55213,-0.07696913,-0.00658757,8.439,8.57633,GBP,HRK,1672439298
GBP/HTG,167.73056,-0.94516,-1.60044,167.06059,170.046,GBP,HTG,1733758879
GBP/HUF,497.735,-0.16948,-0.845,495.97,500.01,GBP,HUF,1733758915
GBP/IDR,20263.29765,0.46988,94.76765,20122.51,20301.58041,GBP,IDR,1733758906
GBP/ILS,4.5568,-0.06360068,-0.0029,4.51483,4.57498,GBP,ILS,1733758917
GBP/INR,108.60939,0.71944,0.77579,107.7041,108.60939,GBP,INR,1733758917
GBP/IQD,1672.9,0.37802,6.3,1636.90746,1673.16233,GBP,IQD,1733758761
GBP/ISK,176.38628,0.53937,0.94628,175.19,176.63526,GBP,ISK,1733758910
GBP/JMD,199.679,0.37702,0.75,198.36249,200.53778,GBP,JMD,1733758761
GBP/JOD,0.90877,0.58979,0.00532841,0.8993,0.90877,GBP,JOD,1733758761
GBP/JPY,193.377,1.16452,2.226,190.57,193.418,GBP,JPY,1733758919
GBP/KES,165.08052,-0.0602556,-0.09953022,163.26777,165.67263,GBP,KES,1733746745
GBP/KHR,5140,0.32596,16.7,5114.1,5140,GBP,KHR,1733758761
GBP/KMF,595.28,0.46072,2.73,591.49,595.28,GBP,KMF,1733758761
GBP/KRW,1827.45582,0.81736,14.81582,1812.07,1848.42884,GBP,KRW,1733758894
GBP/KWD,0.3932,0.58815,0.00229907,0.37895,0.3932,GBP,KWD,1733758856
GBP/KYD,1.0475,0.38333,0.004,1.0416,1.0475,GBP,KYD,1733758761
GBP/KZT,649.33,0.42687,2.76,645.38,651.96,GBP,KZT,1733758761
GBP/LAK,27873.2,0.27702,77,27669.84718,27971.98571,GBP,LAK,1733758761
GBP/LBP,114527.61,0.37713,430.29,113893.15,114527.61,GBP,LBP,1733758761
GBP/LKR,370.85108,0.2219,0.82108,366.62135,370.85108,GBP,LKR,1733746744
GBP/LRD,229.6759,0.5684,1.2981,225.37118,229.6759,GBP,LRD,1733758761
GBP/LSL,22.79005,-0.91281,-0.20995,22.5121,23.005,GBP,LSL,1733746745
GBP/LYD,6.2325,0.35909,0.0223,6.19354,6.2325,GBP,LYD,1733758761
GBP/MAD,12.764,0.65452,0.083,12.659,12.778,GBP,MAD,1733758761
GBP/MDL,23.343,0.38705,0.09,23.0568,23.41936,GBP,MDL,1733758761
GBP/MGA,5998.6,0.3765,22.5,5917.0811,5998.6,GBP,MGA,1733758761
GBP/MKD,74.127,0.27325,0.202,73.0743,74.37602,GBP,MKD,1733758761
GBP/MMK,2683.55,0.37704,10.08,2668.69,2683.55,GBP,MMK,1733758761
GBP/MOP,10.2286,0.20178,0.02059802,9.98689,10.2286,GBP,MOP,1733746743
GBP/MUR,59.61434,0.72882,0.43134,57.52434,59.662,GBP,MUR,1733758855
GBP/MVR,19.76,0.381,0.075,19.65,19.76,GBP,MVR,1733758761
GBP/MWK,2217.225,0.37711,8.33,2204.942,2217.225,GBP,MWK,1733758761
GBP/MXN,25.7802,0.19666,0.0506,25.66321,25.7899,GBP,MXN,1733758917
GBP/MYR,5.66091,0.50382,0.02837789,5.62275,5.66091,GBP,MYR,1733758761
GBP/NGN,2014.99105,-0.42297,-8.55895,2009.00633,2031.18,GBP,NGN,1733758879
GBP/NIO,47.12206,1.00974,0.47106,46.568,47.20466,GBP,NIO,1733758917
GBP/NOK,14.17246,-0.28383,-0.04034,14.1521,14.25029,GBP,NOK,1733758920
GBP/NPR,173.16801,0.25938,0.44801,171.11349,173.16801,GBP,NPR,1733746744
