Symbol,Rate,Change %,Change,Day Low,Day High,Base Currency,Quote Currency,Timestamp
COP/BRL,0.0013787,1.73406,0.0000235,0.0013787,0.0013799,COP,BRL,1733571562
COP/CAD,0.000321574428,1.19304,0.000003791284,0.000321574428,0.000321574428,COP,CAD,1733535562
COP/CLP,0.21925,1.69129,0.00364653,0.21561,0.21925,COP,CLP,1733487545
COP/DKK,0.00159447,1.20862,0.000019040973,0.00157543,0.00159447,COP,DKK,1733487545
COP/EUR,0.0002142,0.37488,0.0000008,0.0002131,0.000215,COP,EUR,1733524164
COP/GBP,0.00017764,0.35591,0.00000063,0.00017664,0.00017807,COP,GBP,1733524164
COP/MXN,0.00456097,-0.02335397,-0.000001065415,0.00454575,0.00457735,COP,MXN,1733522391
COP/PEN,0.000841473317,-2.3891,-0.000020595648,0.000841473317,0.000858899635,COP,PEN,1733487545
COP/USD,0.00022709518,0.20575,0.00000046628,0.00022702661,0.00022709518,COP,USD,1733570021
COP/ZAR,0.00408296,1.23671,0.000049877418,0.00403309,0.00408296,COP,ZAR,1733487545
CRC/EUR,0.0018715,0.65315,0.00001214448,0.00185432,0.00187508,CRC,EUR,1733524164
CRC/GBP,0.0015471,0.69643,0.0000107,0.001531,0.0015492,CRC,GBP,1733524164
CRC/USD,0.00199736,0.68709,0.000013630094,0.00199736,0.00199736,CRC,USD,1733533849
CUP/EUR,0.03942347,0.15612,0.000061450784,0.03942347,0.03942347,CUP,EUR,1733617463
CUP/GBP,0.03271609,0.15049,0.000049161771,0.03254573,0.03275789,CUP,GBP,1733524164
CUP/USD,0.04166667,0,0,0.04166667,0.04166667,CUP,USD,1733670011
CVE/EUR,0.00906906,0,0,0.00906906,0.00906906,CVE,EUR,1733670011
CVE/USD,0.00962001,0.04810005,0.000004625005,0.00962001,0.00962001,CVE,USD,1733533849
CYP/ZAR,32.54511,1.70345,0.54511,32.44575,32.6767,CYP,ZAR,1733522394
CZK/AUD,0.065923,0.85984,0.000562,0.065351,0.065925,CZK,AUD,1733524164
CZK/CAD,0.0596908,0.81776,0.000484170505,0.0596908,0.0596908,CZK,CAD,1733535562
CZK/CHF,0.03705762,-0.21123,-0.000078441942,0.036874,0.03713607,CZK,CHF,1733524164
CZK/DKK,0.29789,0.0297885,0.000088709058,0.29642,0.29797,CZK,DKK,1733524104
CZK/EUR,0.039857,0.01756587,0.000007,0.039763,0.039865,CZK,EUR,1733524164
CZK/GBP,0.033034,0.00908238,0.000003,0.032924,0.0331686,CZK,GBP,1733524164
CZK/JPY,6.3192,-0.16904,-0.0107,6.2935,6.3477,CZK,JPY,1733524164
CZK/MXN,0.8501,-0.16724,-0.00142409,0.84692,0.85294,CZK,MXN,1733522387
CZK/NOK,0.47081,0.96045,0.00447888,0.46555,0.47081,CZK,NOK,1733524164
CZK/NZD,0.07238247,0.77087,0.00055370873,0.07171543,0.07243018,CZK,NZD,1733524164
CZK/PLN,0.17019,0.04765227,0.000081059204,0.16961,0.17019,CZK,PLN,1733535562
CZK/SEK,0.44452,0,0,0.44342,0.44493,CZK,SEK,1669943021
CZK/USD,0.04211413,-0.3664,-0.000154873,0.04211413,0.04217985,CZK,USD,1733613871
CZK/ZAR,0.75916,-0.0637461,-0.000484240888,0.75574,0.76268,CZK,ZAR,1733522398
DJF/EUR,0.00530701,-0.36618,-0.000019504833,0.00529185,0.00531717,DJF,EUR,1733524164
DJF/GBP,0.0043945,-0.40793,-0.000018,0.0043782,0.00440762,DJF,GBP,1733524164
DJF/USD,0.00562123,-1.06636,-0.0000605884,0.00562123,0.00562123,DJF,USD,1733533849
DKK/AED,0.52041,0.01102505,0.000057369426,0.51912,0.52345,DKK,AED,1733521200
DKK/AUD,0.22173,0.83678,0.00184,0.21988,0.22208,DKK,AUD,1733524164
DKK/BGN,0.26226,0.38828,0.00101438,0.2609,0.26228,DKK,BGN,1733521201
DKK/CAD,0.20051,0.79425,0.00158,0.19881,0.20056,DKK,CAD,1733524044
DKK/CHF,0.12406,-0.51323,-0.000639995,0.12406,0.12406,DKK,CHF,1733635276
DKK/CNY,1.03035,3.0355,0.03035499,1.02779,1.03473,DKK,CNY,1733522361
DKK/COP,627.23876,1.00463,6.23876,620.53463,627.23876,DKK,COP,1733487545
DKK/CZK,3.357,-0.02977963,-0.001,3.356,3.37359,DKK,CZK,1733524104
DKK/EUR,0.13395,0,0,0.13395,0.13398,DKK,EUR,1733524164
DKK/GBP,0.1107,0,0,0.1106,0.1108,DKK,GBP,1733524164
DKK/HKD,1.10269,-0.19848,-0.00219303,1.0976,1.10818,DKK,HKD,1733524164
DKK/HUF,55.62045,0.30035,0.16656,55.18,55.77245,DKK,HUF,1733524164
DKK/INR,11.9962,-0.00333428,-0.0004,11.976,12.0485,DKK,INR,1733524164
DKK/ISK,19.507,-0.23016,-0.045,19.477,19.514,DKK,ISK,1733502862
DKK/JPY,21.25,-0.19257,-0.041,21.196,21.39,DKK,JPY,1733524164
DKK/MXN,2.8659,-0.20061,-0.00576094,2.85706,2.87571,DKK,MXN,1733524164
DKK/MYR,0.62694,-0.04247357,-0.000266397647,0.62549,0.62772,DKK,MYR,1733477011
DKK/NOK,1.58228,0.91772,0.01438886,1.58228,1.58228,DKK,NOK,1733636963
DKK/NZD,0.24256,0.77275,0.00186,0.24058,0.24262,DKK,NZD,1733524164
DKK/PHP,8.20525,2.56565,0.20525,8.16339,8.24408,DKK,PHP,1733522382
DKK/PKR,39.362,0.06864116,0.027,39.293,39.44,DKK,PKR,1733524164
DKK/PLN,0.57137,-0.02274716,-0.00013,0.57115,0.5725,DKK,PLN,1733524164
DKK/RUB,12.71779,0,0,12.6968,12.85512,DKK,RUB,1719907692
DKK/SEK,1.5473,0.58506,0.009,1.5362,1.5479,DKK,SEK,1733524164
DKK/SGD,0.19016,0.08947839,0.00017,0.18971,0.19036,DKK,SGD,1733524104
DKK/THB,4.78,-0.20877,-0.01,4.76,4.8,DKK,THB,1733524104
DKK/TRY,4.98504,-0.14955,-0.00746637,4.93097,5.01756,DKK,TRY,1733524164
DKK/TWD,4.59273,14.81819,0.59273,4.58004,4.61265,DKK,TWD,1733522382
DKK/UAH,5.87852,17.57032,0.87852,5.83829,5.87852,DKK,UAH,1733487546
DKK/USD,0.14173,-0.17505,-0.00024854,0.14138,0.14255,DKK,USD,1733522400
DKK/ZAR,2.55558,-0.12778,-0.00326968,2.5463,2.56608,DKK,ZAR,1733524164
DOP/EUR,0.01563355,-0.13445,-0.000021047375,0.01560525,0.01574654,DOP,EUR,1733524164
DOP/GBP,0.012916,-0.16233,-0.000021,0.012877,0.013008,DOP,GBP,1733524164
DOP/USD,0.01656178,-0.31467,-0.00005228,0.01656178,0.01656178,DOP,USD,1733533849
DZD/EUR,0.00705881,0.20753,0.000014618728,0.00702395,0.007082,DZD,EUR,1733524164
DZD/GBP,0.00585926,0.19921,0.000011649311,0.0058198,0.00587303,DZD,GBP,1733524164
DZD/USD,0.0075162,0.05110246,0.000003839,0.0075162,0.0075162,DZD,USD,1733533849
EGP/EUR,0.01843,-0.05422993,-0.00001,0.01838,0.01896662,EGP,EUR,1733524164
EGP/GBP,0.0152,0,0,0.01515,0.01572419,EGP,GBP,1733524164
EGP/JPY,2.977,-0.10067,-0.003,2.965,2.981,EGP,JPY,1733524164
EGP/PKR,5.57662,0.05576623,0.00310814,5.536,5.57662,EGP,PKR,1733535562
EGP/USD,0.02002804,0,0,0.02002804,0.02002804,EGP,USD,1733533849
EGP/ZAR,0.3578,-0.22309,-0.0008,0.3578,0.3578,EGP,ZAR,1733535562
ETB/EUR,0.00757109,-0.48977,-0.000037263768,0.00757109,0.00757374,ETB,EUR,1733454861
ETB/GBP,0.006231,-0.25612,-0.000016,0.006231,0.00628299,ETB,GBP,1733454861
ETB/USD,0.00804829,0.04023591,0.000003237,0.00804829,0.00804829,ETB,USD,1733453250
EUR/AED,3.8809,-0.16464,-0.0064,3.8809,3.8809,EUR,AED,1733617463
EUR/AFN,72.773,0.0261154,0.019,72.634,72.954,EUR,AFN,1733524164
EUR/ALL,97.28,0.02056344,0.02,97.28,97.28,EUR,ALL,1733490027
EUR/AMD,424.26,0.12272,0.52,424.15,424.31,EUR,AMD,1733488162
EUR/ARS,1136.36364,1.13636,12.76813,1123.59551,1136.36364,EUR,ARS,1733524164
EUR/AUD,1.6537,0.82491,0.01353,1.63962,1.65609,EUR,AUD,1733524104
EUR/BAM,1.96214,-0.02241947,-0.00044,1.95583,1.97286,EUR,BAM,1733468060
EUR/BBD,2.1127,-0.15595,-0.0033,2.1127,2.1127,EUR,BBD,1733617463
EUR/BDT,127.64871,0.05105948,0.06514351,126.287,128.07377,EUR,BDT,1733524164
EUR/BGN,1.95583,0,0,1.95583,1.95583,EUR,BGN,1733670011
EUR/BHD,0.3985,-0.0275959,-0.00011,0.39771,0.39949,EUR,BHD,1733524164
EUR/BIF,3068.63,0.28891,8.84,3054.36,3076,EUR,BIF,1733524164
EUR/BMD,1.05753,-0.15863,-0.00168022,1.0557,1.05753,EUR,BMD,1733617463
EUR/BND,1.417,0.03529827,0.0005,1.4143,1.4189,EUR,BND,1733524164
EUR/BOB,7.19,0,0,7.18,7.22,EUR,BOB,1733524164
EUR/BRL,6.436,1.41023,0.0895,6.3438,6.4379,EUR,BRL,1733524164
EUR/BSD,1.0583,0.42703,0.0045,1.0512,1.061,EUR,BSD,1733524164
EUR/BTN,88.61,0,0,88.61,88.8,EUR,BTN,1732205465
EUR/BWP,14.3928,-0.32066,-0.0463,14.3894,14.4118,EUR,BWP,1733497160
EUR/BZD,2.1288,0.03289319,0.0007,2.1248,2.1341,EUR,BZD,1733524164
EUR/CAD,1.49577,0.78701,0.01168,1.48299,1.49623,EUR,CAD,1733524104
EUR/CDF,3006.06,-0.96398,-29.26,3000.32,3031.67,EUR,CDF,1733524164
EUR/CHF,0.9292,-0.13938,-0.00129691,0.92552,0.93058,EUR,CHF,1733524104
EUR/CLP,1037.3444,0.51867,5.35265,1025.32,1037.3444,EUR,CLP,1733524164
EUR/CNH,7.6931,0.11582,0.0089,7.6718,7.7101,EUR,CNH,1733524164
EUR/CNY,7.6828,0.01431975,0.0011,7.6681,7.7072,EUR,CNY,1733524164
EUR/COP,4656.55,-0.39913,-18.66,4640.88,4681.55,EUR,COP,1733524164
EUR/CRC,534.33,-0.64892,-3.49,533.31,539.28,EUR,CRC,1733524164
EUR/CUP,25.3656,-0.15587,-0.0396,25.3656,25.3656,EUR,CUP,1733617463
EUR/CVE,110.265,0,0,110.265,110.265,EUR,CVE,1733670011
EUR/CZK,25.058,-0.00478866,-0.0012,25.058,25.058,EUR,CZK,1733613871
EUR/DJF,188.43,0.36753,0.69,188.07,188.97,EUR,DJF,1733524164
EUR/DKK,7.457,-0.00750916,-0.00056,7.457,7.457,EUR,DKK,1733635276
EUR/DOP,63.965,0.13463,0.086,63.506,64.081,EUR,DOP,1733524164
EUR/DZD,141.667,-0.2071,-0.294,141.203,142.37,EUR,DZD,1733524164
EUR/EGP,54.25936,0.05425936,0.02942482,52.7242,54.40696,EUR,EGP,1733524164
EUR/ETB,132.0813,0.49218,0.6469,132.0351,132.0813,EUR,ETB,1733454861
EUR/FJD,2.4054,0.00415749,0.0001,2.4039,2.4057,EUR,FJD,1733256864
EUR/GBP,0.82953,0.00361664,0.00003,0.82788,0.83004,EUR,GBP,1733524104
EUR/GHS,15.6233,-0.51895,-0.0815,15.5935,15.7066,EUR,GHS,1733524164
EUR/GNF,9097,-0.13283,-12.1,9074.7,9142.1,EUR,GNF,1733524164
EUR/GTQ,8.131,-0.04917025,-0.004,8.115,8.157,EUR,GTQ,1733524164
EUR/GYD,220.53,-0.18105,-0.4,220.11,221.32,EUR,GYD,1733524164
EUR/HKD,8.2219,-0.19059,-0.0157,8.2017,8.26814,EUR,HKD,1733524104
EUR/HNL,26.681,0.08627804,0.023,26.63,26.731,EUR,HNL,1733524164
EUR/HRK,7.5345,0,0,7.5345,7.5345,EUR,HRK,1733670011
EUR/HTG,140.467,-0.00284756,-0.004,140.198,140.816,EUR,HTG,1733524164
EUR/HUF,414.17,0.47792,1.97,414.17,414.17,EUR,HUF,1733547603
EUR/IDR,16739,-0.03583159,-6,16707,16781,EUR,IDR,1733524164
EUR/ILS,3.779,-0.71201,-0.0271,3.779,3.779,EUR,ILS,1733613871
EUR/INR,89.3649,-0.13254,-0.1186,89.3649,89.3649,EUR,INR,1733542182
EUR/IQD,1384.1,0.02167943,0.3,1381.4,1387.3,EUR,IQD,1733524044
EUR/ISK,145.518,-0.23174,-0.338,145.299,145.574,EUR,ISK,1733502862
EUR/JMD,165.02,-0.45964,-0.762,165.02,165.698,EUR,JMD,1733524164
EUR/JOD,0.7479,0.06689858,0.0005,0.7464,0.7497,EUR,JOD,1733524164
EUR/JPY,158.571,-0.19072,-0.303,158.089,159.572,EUR,JPY,1733524104
EUR/KES,136.889,0.01534325,0.021,136.627,138.0834,EUR,KES,1733524164
EUR/KHR,4249.8,-0.14333,-6.1,4240.3,4262.5,EUR,KHR,1733524164
EUR/KRW,1506.93189,0.5877,8.80455,1495.3,1507.61345,EUR,KRW,1733524164
EUR/KWD,0.32508,-0.10755,-0.00035,0.32474,0.32598,EUR,KWD,1733506463
EUR/KYD,0.86858,-0.15635,-0.00136011,0.8654,0.86858,EUR,KYD,1733617463
EUR/KZT,536.65,-2.58314,-14.23,535.63,553.40343,EUR,KZT,1733524164
EUR/LAK,23059.35,-0.23575,-54.49,23004.93,23124.56,EUR,LAK,1733524164
EUR/LBP,94648.6,0.02694902,25.5,94467.7,94883.7,EUR,LBP,1733524164
EUR/LKR,307.31407,0.46097,1.41013,306.68,307.78701,EUR,LKR,1733480965
EUR/LRD,189.44,0.04964457,0.094,189.078,189.867,EUR,LRD,1733524164
EUR/LSL,19.09,0.03143995,0.006,19.0857,19.0915,EUR,LSL,1733453960
EUR/LYD,5.1533,0.02717444,0.0014,5.1434,5.1661,EUR,LYD,1733524164
EUR/MAD,10.518,0.35302,0.037,10.474,10.541,EUR,MAD,1733524164
EUR/MDL,19.287,-0.12945,-0.025,19.251,19.353,EUR,MDL,1733524164
EUR/MGA,4957.3,0.01412258,0.7,4947.8,4970.3,EUR,MGA,1733524164
EUR/MKD,61.322,-0.91456,-0.566,61.205,61.872,EUR,MKD,1733524164
EUR/MMK,2217.7,0.02706238,0.6,2213.46,2223.21,EUR,MMK,1733524164
EUR/MOP,8.4733,0.36244,0.0306,8.4708,8.476,EUR,MOP,1733470161
EUR/MUR,49.22713,-0.46766,-0.2313,49,49.57367,EUR,MUR,1733524164
EUR/MVR,16.328,-0.15288,-0.025,16.288,16.409,EUR,MVR,1733524164
EUR/MWK,1832.393,0.02696655,0.494,1828.891,1836.944,EUR,MWK,1733524164
EUR/MXN,21.3439,-0.19452,-0.0416,21.27079,21.4146,EUR,MXN,1733524164
EUR/MYR,4.6699,-0.15394,-0.0072,4.661,4.6856,EUR,MYR,1733524164
EUR/MZN,67.193,0.04317789,0.029,67.065,67.36,EUR,MZN,1733524164
EUR/NAD,19.22707,-0.28841,-0.05561243,18.972,19.2864,EUR,NAD,1733524164
EUR/NGN,1678.62,-1.57781,-26.91,1675.41,1710.23,EUR,NGN,1733524164
EUR/NIO,38.698,-0.17799,-0.069,38.698,38.698,EUR,NIO,1733617463
EUR/NOK,11.788,0.93243,0.1089,11.68497,11.8008,EUR,NOK,1733635276
EUR/NPR,143.284,0.35791,0.511,143.1,143.431,EUR,NPR,1733480965
EUR/NZD,1.81245,0.76724,0.0138,1.7972,1.81245,EUR,NZD,1733524104
EUR/OMR,0.40685,0.039342,0.00016,0.40608,0.40883,EUR,OMR,1733524164
EUR/PAB,1.0557,-0.16077,-0.0017,1.0557,1.0557,EUR,PAB,1733617463
EUR/PEN,3.9361,-0.31909,-0.0126,3.9324,3.9524,EUR,PEN,1733524164
EUR/PGK,4.1952,0.1504,0.0063,4.1928,4.2005,EUR,PGK,1733480965
EUR/PHP,61.34969,0,0,60.982,61.61429,EUR,PHP,1733524164
EUR/PKR,293.767,0.08483296,0.249,293.205,294.327,EUR,PKR,1733524164
EUR/PLN,4.2641,0.02814985,0.0012,4.2638,4.2641,EUR,PLN,1733547603
EUR/PYG,8292.48,0.01567931,1.3,8276.63,8314.01,EUR,PYG,1733524164
EUR/QAR,3.8466,0.02860486,0.0011,3.8392,3.8561,EUR,QAR,1733524164
EUR/RON,4.9692,-0.14468,-0.0072,4.9646,4.9774,EUR,RON,1733524164
EUR/RSD,116.6615,0.03284081,0.0383,116.6144,116.672,EUR,RSD,1733475563
EUR/RUB,106,-0.66908,-0.714,104.258,107.827,EUR,RUB,1733524164
EUR/RWF,1448.81,0.05455726,0.79,1446.04,1467.07,EUR,RWF,1733524164
EUR/SAR,3.9706,-0.13833,-0.0055,3.9706,3.9706,EUR,SAR,1733535797
EUR/SCR,15.836,-0.27394,-0.0435,15.836,15.836,EUR,SCR,1733617463
EUR/SDG,632.9627,0.03532261,0.2235,631.753,634.5347,EUR,SDG,1733524164
EUR/SEK,11.5543,0.57887,0.0665,11.5543,11.5543,EUR,SEK,1733635276
EUR/SGD,1.4175,0.03740376,0.00053,1.4175,1.4175,EUR,SGD,1733533849
EUR/SLL,24014.73,0.11289,27.08,23968.83,24053.71,EUR,SLL,1733524164
EUR/SOS,604.42,0.63436,3.81,604.27,604.42,EUR,SOS,1733454561
EUR/SVC,9.236,-0.15135,-0.014,9.236,9.236,EUR,SVC,1733617463
EUR/SZL,19.0438,-0.29633,-0.0566,18.985,19.112,EUR,SZL,1733524164
EUR/THB,35.966,-0.27174,-0.098,35.84,36.115,EUR,THB,1733524164
EUR/TJS,11.5149,0.2455,0.0282,11.5117,11.5202,EUR,TJS,1733456961
EUR/TND,3.3086,-0.11774,-0.0039,3.3023,3.3185,EUR,TND,1733524164
EUR/TRY,36.7754,0.02061585,0.00758,36.7754,36.7754,EUR,TRY,1733613871
EUR/TTD,7.1206,-0.24796,-0.0177,7.107,7.1655,EUR,TTD,1733524164
EUR/TWD,34.29591,0.06173263,0.0211587,34.201,34.41985,EUR,TWD,1733524164
EUR/TZS,2761.16,0.4113,11.31,2750.94,2768.01,EUR,TZS,1733524164
EUR/UAH,44.0973,-0.12955,-0.0572,44.0131,44.2761,EUR,UAH,1733524164
EUR/UGX,3876.7,-0.01031699,-0.4,3869.3,3887.8,EUR,UGX,1733524164
EUR/USD,1.05664,-0.22189,-0.0023498,1.05452,1.06315,EUR,USD,1733524164
EUR/UYU,45.965,0.39972,0.183,45.801,46.031,EUR,UYU,1733524164
EUR/UZS,13574.3,0.24762,33.53,13574.3,13578.41,EUR,UZS,1733455461
EUR/VND,26813,0.00745962,2,26741,26880,EUR,VND,1733524164
EUR/XAF,655.957,0,0,655.957,655.957,EUR,XAF,1733670011
EUR/XAG,0.03412387,-1.04078,-0.000358888974,0.03364738,0.03431273,EUR,XAG,1733522341
EUR/XAU,0.000401340477,-0.22676,-0.000000912137,0.000399728185,0.000404719024,EUR,XAU,1733522341
EUR/XOF,655.957,0,0,655.957,655.957,EUR,XOF,1733670011
EUR/XPF,119.33,0,0,119.33,119.33,EUR,XPF,1733670011
EUR/YER,263.69,0.01517163,0.04,263.19,264.69,EUR,YER,1733524164
EUR/ZAR,19.0337,-0.21861,-0.0417,19.0337,19.0337,EUR,ZAR,1733613871
EUR/ZMW,28.8641,0.07627739,0.022,28.6163,28.9251,EUR,ZMW,1733524164
FJD/AUD,0.67481,-0.00674809,-0.000045539841,0.67467,0.67527,FJD,AUD,1733256864
FJD/EUR,0.41573,-0.00415731,-0.000017283968,0.41568,0.41599,FJD,EUR,1733256864
FJD/GBP,0.3447,-0.01034091,-0.00003564846,0.34467,0.34492,FJD,GBP,1733256864
FJD/USD,0.44004,0,0,0.44004,0.44004,FJD,USD,1733255252
GBP/AED,4.6785,-0.15792,-0.0074,4.6724,4.7152,GBP,AED,1733524164
GBP/AFN,87.728,-0.01823487,-0.016,87.614,88.054,GBP,AFN,1733524164
GBP/ALL,118.44,-0.11806,-0.14,118.44,118.49,GBP,ALL,1733491763
GBP/AMD,512.02,0,0,511.61,512.12,GBP,AMD,1733488162
GBP/ARS,1290.0483,0.09259382,1.1934,1288.3727,1305.48303,GBP,ARS,1733524164
GBP/AUD,1.99403,0.87161,0.01723,1.97606,1.99748,GBP,AUD,1733524104
GBP/AWG,2.3049,0.41387,0.0095,2.2892,2.3135,GBP,AWG,1733524164
GBP/BAM,2.3578,0.06790595,0.0016,2.26763,2.3597,GBP,BAM,1733524164
GBP/BBD,2.547,-0.14897,-0.0038,2.5437,2.5603,GBP,BBD,1733524164
GBP/BDT,152.888,0.00719533,0.011,152.271,153.551,GBP,BDT,1733524164
GBP/BGN,2.3495,-0.36047,-0.0085,2.3489,2.3514,GBP,BGN,1733499861
GBP/BHD,0.4793,-0.02085941,-0.0001,0.4785,0.48349,GBP,BHD,1733524164
GBP/BIF,3699.17,0.25367,9.36,3683.66,3712.58,GBP,BIF,1733524164
GBP/BMD,1.27492,-0.14917,-0.0019046,1.2712,1.28157,GBP,BMD,1733524164
GBP/BND,1.7084,0.04099081,0.0007,1.7052,1.7111,GBP,BND,1733524164
GBP/BOB,8.822,0.06238303,0.0055,8.8105,8.8603,GBP,BOB,1733524164
GBP/BRL,7.7587,1.45672,0.1114,7.6464,7.7636,GBP,BRL,1733524164
GBP/BSD,1.2761,0.43287,0.0055,1.268,1.2808,GBP,BSD,1733524164
GBP/BTN,106.522,0,0,106.522,106.683,GBP,BTN,1732205465
GBP/BWP,17.3765,-0.36839,-0.06424943,17.3557,17.39493,GBP,BWP,1733497160
GBP/BZD,2.5665,-0.0116877,-0.0003,2.5631,2.576,GBP,BZD,1733524164
GBP/CAD,1.80346,0.82574,0.01477,1.78771,1.80419,GBP,CAD,1733524104
GBP/CDF,3623.74,-0.9669,-35.38,3619.02,3655.72,GBP,CDF,1733524164
GBP/CHF,1.1191,-0.12494,-0.0014,1.11712,1.12225,GBP,CHF,1733524104
GBP/CLP,1243.45,0.47512,5.88,1236.5,1243.48,GBP,CLP,1733524164
GBP/CNH,9.2748,0.12198,0.0113,9.2509,9.2921,GBP,CNH,1733524164
GBP/CNY,9.2616,0.02375964,0.0022,9.245,9.29887,GBP,CNY,1733524164
GBP/COP,5612.2,-0.3551,-20,5598.9,5644.1,GBP,COP,1733524164
GBP/CRC,644.15,-0.69222,-4.49,643.31,650.91,GBP,CRC,1733524164
GBP/CUP,30.566,-0.15027,-0.046,30.527,30.726,GBP,CUP,1733524164
GBP/CZK,30.27184,-0.00908155,-0.0027494,30.149,30.37298,GBP,CZK,1733524164
GBP/DJF,227.55717,0.4096,0.92828,226.88,228.40437,GBP,DJF,1733524164
GBP/DKK,8.991,0.06120973,0.0055,8.9832,9.0076,GBP,DKK,1733524044
GBP/DOP,77.11,0.15977,0.123,76.569,77.345,GBP,DOP,1733524164
GBP/DZD,170.67,-0.19882,-0.34,170.27,171.82721,GBP,DZD,1733524164
GBP/EGP,65.78947,0,0,63.5963,66.0066,GBP,EGP,1733524164
GBP/ETB,160.48788,0.25678,0.41105,159.16,160.48788,GBP,ETB,1733454861
GBP/EUR,1.205,0.01660027,0.0002,1.20465,1.20759,GBP,EUR,1733524104
GBP/FJD,2.9011,0.01034197,0.0003,2.8992,2.9013,GBP,FJD,1733256864
GBP/GHS,18.8337,-0.52185,-0.0988,18.8091,18.9356,GBP,GHS,1733524164
GBP/GNF,10967.5,-0.1253,-13.76,10953.21,11024.66,GBP,GNF,1733524164
GBP/GTQ,9.804,-0.09171507,-0.009,9.791,9.847,GBP,GTQ,1733524164
GBP/GYD,265.87,-0.15772,-0.42,265.53,267.12,GBP,GYD,1733524164
GBP/HKD,9.909,-0.19138,-0.019,9.896,9.962,GBP,HKD,1733524044
GBP/HNL,32.166,0.04354317,0.014,32.124,32.265,GBP,HNL,1733524164
GBP/HRK,8.55213,-0.07696913,-0.00658757,8.439,8.57633,GBP,HRK,1672439298
GBP/HTG,169.331,-0.04781243,-0.081,169.11,169.959,GBP,HTG,1733524164
GBP/HUF,498.58,0.30983,1.54,496.24,500.57,GBP,HUF,1733524164
GBP/IDR,20168.53,-0.08080322,-16.31,20142.22,20243.41,GBP,IDR,1733524164
GBP/ILS,4.57143,-0.78629,-0.03622936,4.5506,4.61255,GBP,ILS,1733524164
GBP/INR,107.8273,-0.03884334,-0.0419,107.8273,107.8273,GBP,INR,1733542182
GBP/IQD,1666.6,-0.01799748,-0.3,1664.4,1672.8,GBP,IQD,1733524164
GBP/ISK,175.44,-0.28986,-0.51,175.19,175.44,GBP,ISK,1733502862
GBP/JMD,198.929,-0.4155,-0.83,198.929,199.946,GBP,JMD,1733524164
GBP/JOD,0.90344,0.01084128,0.000097933908,0.9006,0.90679,GBP,JOD,1733524164
GBP/JPY,191.151,-0.17755,-0.34,190.714,192.37,GBP,JPY,1733524134
GBP/KES,165.18005,-0.016518,-0.02728896,164.32,165.59033,GBP,KES,1733524164
GBP/KHR,5123.3,-0.11698,-6,5116.1,5144.8,GBP,KHR,1733524164
GBP/KMF,592.55,-0.02699465,-0.16,591.78,594.8,GBP,KMF,1733524164
GBP/KRW,1812.64,0.63346,11.41,1801.41,1831.50183,GBP,KRW,1733524164
GBP/KWD,0.3909,-0.12775,-0.0005,0.3905,0.3922,GBP,KWD,1733506463
GBP/KYD,1.0435,-0.1531,-0.0016,1.0422,1.049,GBP,KYD,1733524164
GBP/KZT,646.57,-2.62647,-17.44,645.73,664.9,GBP,KZT,1733524164
GBP/LAK,27796.2,-0.21073,-58.7,27753.8,27874.1,GBP,LAK,1733524164
GBP/LBP,114097.32,-0.01765724,-20.15,113948.67,114520.44,GBP,LBP,1733524164
GBP/LKR,370.03,0.30088,1.11,369.68,370.46,GBP,LKR,1733480965
GBP/LRD,228.3778,0.00512335,0.0117,228.0802,229.1725,GBP,LRD,1733524164
GBP/LSL,23,-0.19527,-0.045,23,23.005,GBP,LSL,1733453960
GBP/LYD,6.2102,-0.01770966,-0.0011,6.2021,6.2333,GBP,LYD,1733524164
GBP/MAD,12.681,0.35613,0.045,12.631,12.716,GBP,MAD,1733524164
GBP/MDL,23.253,-0.09881423,-0.023,23.223,23.339,GBP,MDL,1733524164
GBP/MGA,5976.1,-0.03178321,-1.9,5968.3,5999.1,GBP,MGA,1733524164
GBP/MKD,73.925,-0.88888,-0.663,73.828,74.585,GBP,MKD,1733524164
GBP/MMK,2673.47,-0.01757706,-0.47,2669.99,2683.39,GBP,MMK,1733524164
GBP/MOP,10.208,0.21598,0.022,10.201,10.2166,GBP,MOP,1733470161
GBP/MUR,59.183,-0.51104,-0.304,59.106,59.604,GBP,MUR,1733524164
GBP/MVR,19.685,-0.15217,-0.03,19.66,19.788,GBP,MVR,1733524164
GBP/MWK,2208.895,-0.01765277,-0.39,2206.017,2217.086,GBP,MWK,1733524164
GBP/MXN,25.7296,-0.18737,-0.0483,25.6614,25.8266,GBP,MXN,1733524164
GBP/MYR,5.63253,-0.19714,-0.01112584,5.6224,5.65131,GBP,MYR,1733524164
GBP/NGN,2023.55,-1.62185,-33.36,2020.91,2064.17,GBP,NGN,1733524164
GBP/NIO,46.651,-0.13486,-0.063,46.59,46.824,GBP,NIO,1733524164
GBP/NOK,14.21909,0.94984,0.13379,14.08292,14.23548,GBP,NOK,1733524164
GBP/NPR,172.72,0.20305,0.35,172.43,172.88,GBP,NPR,1733480965
GBP/NZD,2.18771,0.85102,0.01846065,2.16591,2.18866,GBP,NZD,1733524164
GBP/OMR,0.4893,-0.02043318,-0.0001,0.4887,0.4912,GBP,OMR,1733524164
GBP/PAB,1.2729,-0.14904,-0.0019,1.2712,1.2795,GBP,PAB,1733524164
GBP/PEN,4.7451,-0.2837,-0.0135,4.7435,4.7706,GBP,PEN,1733524164
